# metrics table, written by src/reporting.py, subpart d3. two blocks with
# different columns, and the split is the content and not the layout.
# every value is a median with its interquartile range over the seed count in
# the same row, and every row states the evaluation budget and the
# cardinality it was computed at. no cell is one run.

block,objective_space
# hypervolume, igd and spread are computed on the (k, 2m) rows of one
# phi's image. each phi maps the same problem into a different space on a
# different scale, CONTEXT.md section 5 step 5, so these compare solvers
# under one fixed phi and never rank one phi against another; a ratio
# taken across two phi here is a ratio of volumes in two different spaces
# and means nothing. all three move with the cardinality, r-16, which is
# why every row states the one it was computed at.
problem,phi,solver,metric,n_seeds,n_evals,cardinality,reference_size,sampling_mode,include_singular_segments,hv_reference_rule,hv_reference_point,median,q1,q3,iqr

block,decision_space
# hausdorff, coverage, overlap and cross evaluation are computed on the
# recovered sets in the decision space, which is the one space every phi
# shares, so these are the metrics comparable across phi and this is the
# block a phi comparison is read from. a row whose status is check has one
# direction fixed by a containment before any solver ran, r-06 and r-11,
# so a difference there is in part a theorem; only a row whose status is
# finding carries the sensitivity signal.
problem,phi_a,phi_b,status,metric,n_seeds,n_evals,cardinality_a,cardinality_b,delta,box_scale,containment_violations,note,median,q1,q3,iqr
dtlz2_interval,ls,cw,check,overlap,5,5000,1954,1813,0.17320508075688773,3.4641016151377544,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.9596899224806201,0.9583333333333334,0.9625696840987523,0.00423635076541895
dtlz2_interval,lu,cw,finding,coverage_a_in_b,5,5000,278,1813,0.0,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.8975409836065574,0.8785942492012779,0.9084745762711864,0.029880327069908508
dtlz2_interval,lu,cw,finding,coverage_a_in_b,5,5000,278,1813,0.17320508075688773,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.8975409836065574,0.8785942492012779,0.9084745762711864,0.029880327069908508
dtlz2_interval,lu,cw,finding,coverage_b_in_a,5,5000,278,1813,0.0,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.13826735513482502,0.1381936887921654,0.14431879375336565,0.006125104961200251
dtlz2_interval,lu,cw,finding,coverage_b_in_a,5,5000,278,1813,0.17320508075688773,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.13826735513482502,0.1381936887921654,0.14431879375336565,0.006125104961200251
dtlz2_interval,lu,cw,finding,cross_a_under_b,5,5000,278,1813,0.17320508075688773,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.8975409836065574,0.8785942492012779,0.9084745762711864,0.029880327069908508
dtlz2_interval,lu,cw,finding,cross_b_under_a,5,5000,278,1813,0.17320508075688773,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.13941480206540446,0.1381936887921654,0.14431879375336565,0.006125104961200251
dtlz2_interval,lu,cw,finding,hausdorff_a_to_b,5,5000,278,1813,0.17320508075688773,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.8547560546051786,0.8465277176042392,0.8745448944804048,0.028017176876165673
dtlz2_interval,lu,cw,finding,hausdorff_b_to_a,5,5000,278,1813,0.17320508075688773,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0599316492955182,1.058183616673681,1.096711666702753,0.03852805002907189
dtlz2_interval,lu,cw,finding,hausdorff_symmetric,5,5000,278,1813,0.17320508075688773,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0599316492955182,1.058183616673681,1.096711666702753,0.03852805002907189
dtlz2_interval,lu,cw,finding,overlap,5,5000,278,1813,0.0,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.2401891252955083,0.23849579416130628,0.24907063197026022,0.010574837808953935
dtlz2_interval,lu,cw,finding,overlap,5,5000,278,1813,0.17320508075688773,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.2401891252955083,0.23849579416130628,0.24907063197026022,0.010574837808953935
dtlz2_interval,lu,ls,check,coverage_a_in_b,5,5000,278,1954,0.0,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
dtlz2_interval,lu,ls,check,coverage_a_in_b,5,5000,278,1954,0.17320508075688773,3.4641016151377544,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,5,5000,278,1954,0.0,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.1457787100157315,0.1407520325203252,0.14654744162940883,0.005795409109083632
dtlz2_interval,lu,ls,check,coverage_b_in_a,5,5000,278,1954,0.17320508075688773,3.4641016151377544,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.1457787100157315,0.1407520325203252,0.14654744162940883,0.005795409109083632
dtlz2_interval,lu,ls,check,cross_a_under_b,5,5000,278,1954,0.17320508075688773,3.4641016151377544,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
dtlz2_interval,lu,ls,check,cross_b_under_a,5,5000,278,1954,0.17320508075688773,3.4641016151377544,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.1457787100157315,0.1407520325203252,0.14654744162940883,0.005795409109083632
dtlz2_interval,lu,ls,check,hausdorff_a_to_b,5,5000,278,1954,0.17320508075688773,3.4641016151377544,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.0,0.0,0.0,0.0
dtlz2_interval,lu,ls,check,hausdorff_b_to_a,5,5000,278,1954,0.17320508075688773,3.4641016151377544,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0599316492955182,1.058183616673681,1.096711666702753,0.03852805002907189
dtlz2_interval,lu,ls,check,hausdorff_symmetric,5,5000,278,1954,0.17320508075688773,3.4641016151377544,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0599316492955182,1.058183616673681,1.096711666702753,0.03852805002907189
dtlz2_interval,lu,ls,check,overlap,5,5000,278,1954,0.0,3.4641016151377544,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.25446224256292904,0.2467706013363029,0.255632582322357,0.008861980986054119
dtlz2_interval,lu,ls,check,overlap,5,5000,278,1954,0.17320508075688773,3.4641016151377544,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.25446224256292904,0.2467706013363029,0.255632582322357,0.008861980986054119
dtlz2_interval,cw,cw,finding,coverage_a_in_b,5,5000,1813,1813,0.17320508075688773,3.4641016151377544,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.0,0.0,0.0,0.0
dtlz2_interval,cw,cw,finding,coverage_b_in_a,5,5000,1813,1813,0.17320508075688773,3.4641016151377544,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.0,0.0,0.0,0.0
dtlz2_interval,cw,cw,finding,overlap,5,5000,1813,1813,0.17320508075688773,3.4641016151377544,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.0,0.0,0.0,0.0
dtlz2_interval,ls,ls,finding,coverage_a_in_b,5,5000,1954,1954,0.17320508075688773,3.4641016151377544,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.0,0.0,0.0,0.0
dtlz2_interval,ls,ls,finding,coverage_b_in_a,5,5000,1954,1954,0.17320508075688773,3.4641016151377544,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; overlap is dice, the two covered counts over the two cardinalities, and the jaccard value of the same pair is in overlap_conventions.csv; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.0,0.0,0.0,0.0
